"1/6/2014","14:20",401
"1/6/2014","14:30",244
"1/6/2014","14:40",292
"1/6/2014","14:50",406
"1/6/2014","15:00",267
"1/6/2014","15:10",254
"1/6/2014","15:20",272
"1/6/2014","15:30",369
"1/6/2014","15:40",254
"1/6/2014","15:50",248
"1/6/2014","16:00",248
"1/6/2014","16:10",262
"1/6/2014","16:20",233
"1/6/2014","16:30",195
"1/6/2014","16:40",147
"1/6/2014","16:50",114
"1/6/2014","17:00",89
"1/6/2014","17:10",75
"1/6/2014","17:20",65
"1/6/2014","17:30",46
"1/6/2014","17:40",30
"1/6/2014","17:50",17
"1/6/2014","18:00",3
"1/6/2014","18:10",0
"1/6/2014","18:20",0
"1/6/2014","18:30",0
"1/6/2014","18:40",0
"1/6/2014","18:50",0
"1/6/2014","19:00",0
"1/6/2014","19:10",0
"1/6/2014","19:20",0
"1/6/2014","19:30",0
"1/6/2014","19:40",0
"1/6/2014","19:50",0
"1/6/2014","20:00",0
"1/6/2014","20:10",0
"1/6/2014","20:20",0
"1/6/2014","20:30",0
"1/6/2014","20:40",0
"1/6/2014","20:50",0
"1/6/2014","21:00",0
"1/6/2014","21:10",0
"1/6/2014","21:20",0
"1/6/2014","21:30",0
"1/6/2014","21:40",0
"1/6/2014","21:50",0
"1/6/2014","22:00",0
"1/6/2014","22:10",0
"1/6/2014","22:20",0
"1/6/2014","22:30",0
"1/6/2014","22:40",0
"1/6/2014","22:50",0
"1/6/2014","23:00",0
"1/6/2014","23:10",0
"1/6/2014","23:20",0
"1/6/2014","23:30",0
"1/6/2014","23:40",0
"1/6/2014","23:50",0
"1/7/2014","0:00",0
"1/7/2014","0:10",0
"1/7/2014","0:20",0
"1/7/2014","0:30",0
"1/7/2014","0:40",0
"1/7/2014","0:50",0
"1/7/2014","1:00",0
"1/7/2014","1:10",0
"1/7/2014","1:20",0
"1/7/2014","1:30",0
"1/7/2014","1:40",0
"1/7/2014","1:50",0
"1/7/2014","2:00",0
"1/7/2014","2:10",0
"1/7/2014","2:20",0
"1/7/2014","2:30",0
"1/7/2014","2:40",0
"1/7/2014","2:50",0
"1/7/2014","3:00",0
"1/7/2014","3:10",0
"1/7/2014","3:20",0
"1/7/2014","3:30",0
"1/7/2014","3:40",0
"1/7/2014","3:50",0
"1/7/2014","4:00",0
"1/7/2014","4:10",0
"1/7/2014","4:20",0
"1/7/2014","4:30",0
"1/7/2014","4:40",0
"1/7/2014","4:50",0
"1/7/2014","5:00",0
"1/7/2014","5:10",0
"1/7/2014","5:20",0
"1/7/2014","5:30",0
"1/7/2014","5:40",0
"1/7/2014","5:50",0
"1/7/2014","6:00",0
"1/7/2014","6:10",0
"1/7/2014","6:20",0
"1/7/2014","6:30",0
"1/7/2014","6:40",0
"1/7/2014","6:50",1
"1/7/2014","7:00",9
"1/7/2014","7:10",20
"1/7/2014","7:20",33
"1/7/2014","7:30",65
"1/7/2014","7:40",71
"1/7/2014","7:50",83
"1/7/2014","8:00",83
"1/7/2014","8:10",87
"1/7/2014","8:20",136
"1/7/2014","8:30",169
"1/7/2014","8:40",188
"1/7/2014","8:50",219
"1/7/2014","9:00",244
"1/7/2014","9:10",358
"1/7/2014","9:20",418
"1/7/2014","9:30",470
"1/7/2014","9:40",447
"1/7/2014","9:50",551
"1/7/2014","10:00",559
"1/7/2014","10:10",529
"1/7/2014","10:20",563
"1/7/2014","10:30",560
"1/7/2014","10:40",511
"1/7/2014","10:50",541
"1/7/2014","11:00",517
"1/7/2014","11:10",609
"1/7/2014","11:20",634
"1/7/2014","11:30",628
"1/7/2014","11:40",545
"1/7/2014","11:50",511
"1/7/2014","12:00",572
"1/7/2014","12:10",600
"1/7/2014","12:20",575
"1/7/2014","12:30",401
"1/7/2014","12:40",294
"1/7/2014","12:50",354
"1/7/2014","13:00",348
"1/7/2014","13:10",431
"1/7/2014","13:20",422
"1/7/2014","13:30",522
"1/7/2014","13:40",618
"1/7/2014","13:50",501
"1/7/2014","14:00",533
"1/7/2014","14:10",481
"1/7/2014","14:20",468
"1/7/2014","14:30",469
"1/7/2014","14:40",380
"1/7/2014","14:50",360
"1/7/2014","15:00",319
"1/7/2014","15:10",247
"1/7/2014","15:20",246
"1/7/2014","15:30",215
"1/7/2014","15:40",369
"1/7/2014","15:50",340
"1/7/2014","16:00",292
"1/7/2014","16:10",232
"1/7/2014","16:20",170
"1/7/2014","16:30",157
